Distance_km,Passengers,Nominal_L_per_100km,Duration_min,Vehicle_Type_Bus,Vehicle_Type_SUV,Vehicle_Type_Sedan,Vehicle_Type_Van
-0.48189895386306614,-0.23547374683596853,1.5652704782542564,-0.05626151069413335,1,0,0,0
-0.07296976776623519,-0.5665634371554509,0.23191906361807893,-0.4499957008074088,0,1,0,0
0.35561337921276875,-0.45620020704895675,-0.5652192147909822,-0.08540002615117491,0,0,1,0
-0.33481124661583395,-0.5665634371554509,-0.254024091087745,-0.36294438587949696,0,1,0,0
0.014522058096342499,-0.3458369769424627,-0.3114754985406504,0.04718021917836469,0,0,1,0
0.007548071976861701,-0.45620020704895675,-1.0583437954284196,-0.09559850656113954,0,1,0,0
0.2719255457789987,-0.014747286622980312,0.038020563464523385,-0.05006957615951193,0,0,0,1
3.034258047831544,3.9583289972108076,3.5018616711459396,4.699144211895066,1,0,0,0
1.3471874056553168,2.6339702359328783,2.2522935590452495,2.5286890417886756,1,0,0,0
-1.1938795367882458,-0.014747286622980312,-0.4239845048025901,-1.0615402939620708,0,1,0,0
0.06460795840897754,-0.23547374683596853,-0.3904711837883952,0.10727840730851307,0,1,0,0
-0.3392492377827763,-0.45620020704895675,0.22952525497420792,-0.5767482430455401,0,1,0,0
0.6320368290394638,0.5370688639094903,-0.1367274675380637,-0.0835788689351099,0,0,0,1
-0.693020533661895,-0.3458369769424627,-0.30429407260903735,-1.0338587042778813,0,0,1,0
-0.05521780309846594,-0.676926667261945,-0.6513963259703404,-0.3563882199016626,0,0,1,0
4.817696498204234,-0.676926667261945,-0.41919688751484785,3.90985467445245,0,1,0,0
-1.0575698080893023,-0.676926667261945,-0.8069938878219587,-1.029123695516112,0,0,1,0
-0.6923865349237603,0.7577953241224785,2.154147404646536,-0.43032720287390586,1,0,0,0
-0.40074711538183455,-0.12511051672947443,0.5766275083355107,-0.10288313542540005,0,0,0,1
-0.9478880263920128,-0.45620020704895675,-1.1852156535535854,-1.1861074475409241,0,0,1,0
-0.44322503083685405,-0.3458369769424627,-0.6537901346142113,-0.7013153966243932,0,0,1,0
-1.2515734219584966,-0.45620020704895675,-0.5340997024206586,-1.1788228186766636,0,0,1,0
1.564648972835492,0.316342403696502,1.246893928619406,1.4108627425679146,0,0,0,1
-0.5180368819367394,-0.5665634371554509,-0.2109355354980661,-0.6182706275718245,0,0,1,0
-0.022883867453600153,-0.5665634371554509,-0.8261443569729272,-0.2875484771344016,0,0,1,0
0.8437924075764272,-0.676926667261945,-0.8692329125626064,0.49846297731929723,0,0,1,0
0.18696971486895944,-0.676926667261945,-0.3593516714180717,-0.16808056376053074,0,1,0,0
0.7880005186205807,-0.3458369769424627,-0.5508563629277561,0.8659725035212351,0,0,1,0
-0.637862643444183,-0.676926667261945,-0.6346396654632429,-1.0557125908706624,0,0,1,0
1.1449418081903724,-0.3458369769424627,-0.05294416500257645,1.1624568982966341,0,1,0,0
0.3112334675433453,-0.676926667261945,-0.39525880107613764,0.2890298974718103,0,0,1,0
-0.8844881525785506,-0.5665634371554509,-1.1421270979639064,-0.6521441517906353,0,1,0,0
-1.0607398017799754,-0.014747286622980312,0.5718398910477687,-0.907470393482963,0,1,0,0
-0.18899153684487102,0.42670563380299614,1.907585114327817,0.07012680010078483,1,0,0,0
-1.173591577167938,-0.5665634371554509,0.2869766624271133,-1.0487921934496152,0,1,0,0
-1.2445994358390156,3.627239306891325,2.259474984976862,-0.8178694584525599,1,0,0,0
1.016874063087179,-0.5665634371554509,-0.9889233447561591,0.9657719189616032,0,0,1,0
-1.443041040875152,-0.3458369769424627,-0.12475842431870826,-1.1467704516739177,0,1,0,0
-0.8546902118862234,0.6474320940159843,-0.04815654771483444,-0.5800263260344573,0,0,0,1
-0.9992419241809171,-0.014747286622980312,0.48566277986841083,-0.698401545078689,0,0,0,1
-1.1831015582399573,-0.3458369769424627,0.8399464591613266,-0.7829032399041098,0,0,0,1
1.2330676327910848,-0.676926667261945,-0.6250644308877586,0.6678305984133521,0,0,1,0
1.0073640820151593,-0.45620020704895675,-0.459891634460656,0.23730903253556151,0,0,1,0
-1.172323579691669,-0.676926667261945,-1.2283042091432645,-1.152233923322113,0,0,1,0
-1.0055819115622633,-0.12511051672947443,-0.14869651075741872,-0.8193263842254119,0,1,0,0
0.7486925968562339,-0.45620020704895675,-0.9386533632348669,0.4689602304190427,0,0,1,0
-0.20547550403637105,0.316342403696502,-0.5747944493664665,0.011121306300275555,0,0,0,1
-0.11798367817379336,-0.676926667261945,-0.9338657459471247,-0.36767939464126603,0,0,1,0
-0.5548088087485475,-0.676926667261945,-0.7471486717251824,-0.5301266183142734,0,0,1,0
0.2643175609213834,-0.12511051672947443,0.21037478582323949,0.24459366139982178,0,1,0,0
-1.0271378686588404,-0.12511051672947443,-0.050550356358705445,-0.8379021878292761,0,1,0,0
-1.3637911986083242,-0.676926667261945,-1.252242295581975,-1.1719024212556162,0,0,1,0
1.0942219091396028,-0.3458369769424627,-0.44074116530968754,1.1974231168450844,0,0,1,0
-0.5104288970791241,-0.23547374683596853,0.05238341532774984,-0.5060873430622141,0,1,0,0
0.33088742842551844,1.5303379348679373,1.950673669917496,1.1307687627371017,1,0,0,0
-0.9060441096751277,-0.5665634371554509,-0.2085417268541951,-1.0801160975659347,0,1,0,0
-0.9637379948453783,2.302880545613396,2.6903605408736517,-0.590589037887635,1,0,0,0
0.7024106889724068,0.09561594348351381,2.0631826761794354,1.2684482482716235,1,0,0,0
0.6865607205190413,-0.5665634371554509,-0.8452948261238956,0.6328643798649021,0,0,1,0
-0.5231088718418164,-0.5665634371554509,-0.20375410956645307,-0.4128440935996807,0,1,0,0
-1.3295552667490547,-0.014747286622980312,-0.19657268363484007,-1.238921006806812,0,0,0,1
-0.5763647658451246,-0.5665634371554509,-0.9865295361122879,-0.647773374472079,0,0,1,0
-1.0753217727570716,-0.45620020704895675,-1.1062199683058405,-0.4445322291592134,0,0,1,0
1.7548485942758782,-0.12511051672947443,-0.12954604160645025,1.227654326631765,0,1,0,0
-0.18708954063046707,-0.5665634371554509,-0.7998124618903457,-0.38006326371050886,0,0,1,0
-0.036197840954427254,-0.12511051672947443,0.05477722397162084,-0.4321483600899708,0,0,0,1
0.9775661413228323,2.7443334660393726,3.27684365862206,1.576952280673052,1,0,0,0
-0.5947507292510286,0.7577953241224785,0.7202560269677739,-0.4984384827547406,0,0,0,1
-0.7450084301889339,-0.676926667261945,-0.251630282443874,-0.39681791009830786,0,1,0,0
0.1299098284368436,-0.23547374683596853,0.15771099565807611,-0.5654570683059364,0,1,0,0
0.8773943406975622,2.302880545613396,0.23670668090582095,1.7149959976507867,1,0,0,0
-1.0734197765426678,-0.23547374683596853,-0.19417887499096864,-1.0721030058152483,0,1,0,0
0.5331330258904627,-0.676926667261945,-0.6274582395316296,-0.19102714468295115,0,0,1,0
-0.5655867872968361,-0.3458369769424627,-0.8022062705342168,-0.8153198383500687,0,0,1,0
0.6326708277775983,-0.3458369769424627,-0.462285443104527,0.5046549118539186,0,0,1,0
-0.24731942075325605,0.20597917359000792,0.5981717861303502,0.12585421091237706,0,0,0,1
1.430241240350952,-0.3458369769424627,-0.907533850864543,0.3320092077709467,0,0,1,0
-0.5300828579612973,-0.3458369769424627,0.38512281682582655,-0.30830966939754384,0,0,0,1
-0.29994131601842977,-0.676926667261945,-0.4910111468309797,-0.35165321113989323,0,0,1,0
-0.47302297152918144,-0.23547374683596853,0.11941005735613922,-0.23437068642530054,0,0,0,1
-0.6594186005407601,0.6474320940159843,0.38033519953808415,-0.5654570683059364,0,0,0,1
0.25417358111122945,3.296149616571843,1.7136866141742622,0.4569405927930131,1,0,0,0
1.3636713728468168,-0.676926667261945,0.059564841259362844,1.5864222981965903,0,0,0,1
-0.5750967683688554,-0.5665634371554509,0.5407203786774448,-0.7792609254719797,0,1,0,0
1.1214838548793915,-0.3458369769424627,-0.25641789973161644,0.7942189092082701,0,1,0,0
-1.009385903991071,-0.45620020704895675,-0.639427282750985,-1.0032632630479874,0,0,1,0
-0.8489842232430118,3.7376025369978194,0.9907564037252032,-0.751215104344577,1,0,0,0
0.6745147444944831,-0.676926667261945,-0.27078075159484244,0.6616386638787307,0,1,0,0
-1.0176278875868212,-0.014747286622980312,0.3755475822503421,-0.8564779914331401,0,0,0,1
0.11215786376907413,1.7510643950809255,1.2660443977703746,0.27300371397043743,1,0,0,0
0.38414332242882665,-0.3458369769424627,-1.1469147152516486,0.31598302426957386,0,0,1,0
0.36195336659411503,1.309611474654949,1.6945361450232932,1.6421497090081825,1,0,0,0
-0.9035081147225893,-0.5665634371554509,-0.8046000791780877,-0.8499218254553057,0,0,1,0
0.6821227293520988,-0.3458369769424627,-0.45510401717291377,0.65071172058234,0,1,0,0
-0.7887543431202227,-0.5665634371554509,-0.5747944493664665,-0.8783318780259214,0,1,0,0
-1.119701684426495,1.5303379348679373,3.0063432818646314,-0.6248267935496589,1,0,0,0
0.17048574767745941,-0.014747286622980312,0.2223438290425945,-0.28281346837263227,0,1,0,0
-0.7215504768779529,-0.12511051672947443,-0.2827497948141979,-0.8593918429788443,0,1,0,0
-0.9434500352250703,0.20597917359000792,0.7346188788310003,-0.6011517497408125,0,0,0,1
0.8108244731934271,-0.3458369769424627,-1.3623574932000435,0.49991990309214956,0,0,1,0
-0.6131366926569327,4.068692227317301,2.111058849056857,-0.3574809142313017,1,0,0,0
0.24085960761040234,-0.45620020704895675,-0.7279982025742139,0.14042346864089783,0,0,1,0
-0.8959001298649738,1.199248244548455,1.3139205706477954,-0.7614135847545416,1,0,0,0
-0.21181549141771736,-0.45620020704895675,-0.6585777519019533,-0.5348616270760427,0,1,0,0
0.03227402276411197,3.296149616571843,1.6370847375703883,1.0910675354268822,1,0,0,0
-0.4102570964538538,-0.3458369769424627,-0.16784697990838718,-0.1932125333422291,0,0,1,0
-0.35383120875987245,-0.5665634371554509,-0.2181169614296795,-0.4955246312090364,0,1,0,0
-0.16997157470083232,-0.23547374683596853,0.5981717861303502,-0.3206935384667864,0,0,0,1
1.2793495406749122,-0.3458369769424627,-1.077494264579388,0.4857148768068417,0,0,1,0
-0.6885825424949525,-0.45620020704895675,-0.8333257829045404,-0.7388312352753343,0,0,1,0
0.03227402276411197,-0.676926667261945,-0.7160291593548587,0.11711265627526449,0,0,1,0
1.8417064214003214,3.406512846678337,0.6484417676516425,3.5011869951674406,1,0,0,0
-0.7221844756160876,-0.676926667261945,0.2941580883587263,-0.8284321703057375,0,0,0,1
-0.15095161255679365,-0.014747286622980312,-0.687303455628406,-0.11271738439215147,0,1,0,0
-1.0905377424723026,0.09561594348351381,0.44496803292260295,-0.5690993827380666,0,0,0,1
-0.43751904219364246,-0.23547374683596853,-0.2181169614296795,-0.5690993827380666,0,1,0,0
-0.7697343809761842,1.6407011649744314,1.4216419596219931,-0.6652564837463041,1,0,0,0
1.7611885816572241,-0.23547374683596853,-0.3569578627742007,1.1671919070584036,0,1,0,0
-0.7602243999041649,-0.5665634371554509,-0.2109355354980661,-0.7082357940454406,0,1,0,0
-1.1089237058782067,1.8614276251874196,1.4168543423342508,-0.7639632048570327,1,0,0,0
0.15843977165290152,-0.3458369769424627,-1.3623574932000435,0.17575391863256082,0,0,1,0
-0.13953963527037047,-0.3458369769424627,-0.6130953876684034,-0.02275221791853537,0,0,1,0
-0.9650059923216476,0.316342403696502,0.2558571500567894,-0.8586633800924183,0,0,0,1
-0.8597622017913005,-0.45620020704895675,-0.5388873197084006,-0.8878018955494598,0,0,1,0
0.26685355587392184,-0.3458369769424627,-0.3785021405690402,0.09926531555782665,0,0,1,0
-0.07804175767131227,-0.5665634371554509,-0.9625914496735773,-0.2340064549820876,0,0,1,0
0.30933147132894134,0.6474320940159843,1.1128406445626269,1.0797763606872786,1,0,0,0
-0.7887543431202227,-0.676926667261945,-0.7399672457935693,-0.7472085584692338,0,0,1,0
-0.4641469891952967,-0.45620020704895675,-1.1469147152516486,-0.696944619305837,0,0,1,0
-1.0062159103003978,-0.676926667261945,-0.04336893042709244,-1.1154465475575979,0,0,1,0
0.4665631583863277,1.6407011649744314,1.5173943053768355,1.5565553198531228,1,0,0,0
-0.632790653539106,-0.5665634371554509,-0.8979586162890588,-0.7435662440371037,0,0,1,0
-0.41596308509706537,-0.23547374683596853,-0.34977643684258725,-0.3705932461869704,0,1,0,0
-0.7811463582626074,-0.676926667261945,-0.7854496100271193,-0.5851255662394396,0,0,1,0
-0.436885043455508,2.0821540854004077,2.182873108372988,0.19432972223642506,1,0,0,0
0.17175374515372863,-0.676926667261945,-0.773480566807764,-0.24784724982418221,0,0,1,0
0.89768230031787,-0.45620020704895675,-0.7806619927393773,0.83756245095062,0,0,1,0
1.2958335078664123,-0.5665634371554509,-0.5245244678451744,0.8732571323854956,0,0,1,0
-0.719648480663549,-0.5665634371554509,-0.8859895730697036,-0.9482643151228213,0,1,0,0
-0.4850689475537391,-0.676926667261945,-0.8931709990013168,-0.6769118899291208,0,0,1,0
-1.3498432263693627,-0.3458369769424627,-0.5029801900503349,-1.2829930114355874,0,0,1,0
0.9870761223948514,-0.12511051672947443,0.06914007583484728,1.0098439235903784,0,1,0,0
0.053195981122554366,-0.676926667261945,-0.3880773751445242,-0.19576215344472025,0,1,0,0
1.974212157670457,-0.45620020704895675,-0.5029801900503349,2.2544227650492705,0,0,1,0
-0.6391306409204521,-0.5665634371554509,-0.9147152767961563,-0.6375748940621146,0,0,1,0
0.678318736923291,-0.23547374683596853,-0.3904711837883952,0.4511128897016046,0,1,0,0
-0.24668542201512156,0.20597917359000792,1.2804072496336005,0.34220768818091135,1,0,0,0
0.1489297905808823,-0.3458369769424627,-0.5173430419135612,-0.5924101951037,0,0,1,0
-0.7519824163084148,-0.45620020704895675,-0.1463027021135477,-0.6503229945745702,0,1,0,0
0.038614010145458046,-0.676926667261945,0.05238341532774984,-0.16225286066912228,0,1,0,0
-0.5769987645832593,-0.45620020704895675,-0.8309319742606694,-0.5774767059319661,0,0,1,0
0.8152624643603694,-0.5665634371554509,-0.9649852583174484,-0.011096811735718692,0,0,1,0
0.24529759877734472,-0.3458369769424627,-0.7519362890129246,-0.02639453235066563,0,0,1,0
2.0236640592449575,-0.5665634371554509,-0.2827497948141979,0.8157085643578385,0,1,0,0
3.341747435826835,-0.3458369769424627,-0.2755683688825849,2.03369851046218,0,1,0,0
-0.11100969205431256,-0.12511051672947443,-0.7256043939303429,-0.04715572461380783,0,1,0,0
-0.9529600162970897,-0.014747286622980312,-0.16784697990838718,-1.2330933037154037,0,1,0,0
-0.11544768322125493,-0.014747286622980312,0.040414372108394395,-0.29483310599866186,0,0,0,1
1.2134136719089113,-0.45620020704895675,-0.2659931343071004,1.0466312993548936,0,0,1,0
0.6662727608987333,-0.12511051672947443,1.8621027500942668,0.9890827313272365,1,0,0,0
-0.2695093765879679,-0.3458369769424627,-0.8405072088361536,-0.20122562509291553,0,0,1,0
-0.9161880894852816,-0.5665634371554509,0.3611847303871157,-0.7238977461036005,0,0,0,1
0.11976584862668965,-0.12511051672947443,-0.2659931343071004,0.13459576554948963,0,0,0,1
-0.03683183969256175,-0.45620020704895675,-0.680122029696793,0.33820114230556814,0,0,1,0
0.06714395336151596,-0.676926667261945,-1.077494264579388,0.09052376092071408,0,0,1,0
-0.3157912844717953,-0.5665634371554509,0.3755475822503421,-0.609164841491499,0,1,0,0
0.09884389026824704,1.4199747047614433,2.16372263922202,0.3575054087958583,1,0,0,0
2.215765676899748,-0.3458369769424627,0.46411850207357136,2.8561331092371804,0,0,0,1
-0.7843163519532804,-0.5665634371554509,-0.682515838340664,-0.9755816733637979,0,0,1,0
0.9724941514177553,1.5303379348679373,2.7166924359562334,2.11929289961724,1,0,0,0
1.0847119280675834,-0.676926667261945,-0.3761083319251692,0.48097986804507237,0,0,1,0
-1.1399896440468031,-0.676926667261945,-0.8285381656167982,-0.8939938300840812,0,0,1,0
-1.3181432894626315,-0.676926667261945,-0.905140042220672,-1.273522993912049,0,0,1,0
-0.5681227822493745,0.20597917359000792,2.0488198243162095,0.3239961160202603,1,0,0,0
0.1578057729147668,1.6407011649744314,2.2283554726065384,0.8554097916680578,1,0,0,0
1.44228721637551,0.42670563380299614,-0.20614791821032408,1.4250677688532223,0,0,0,1
-0.9618359986309745,-0.676926667261945,-1.077494264579388,-0.7377385409456954,0,0,1,0
-0.29486932611335265,0.5370688639094903,-0.1798160231277426,0.2766460284025677,0,0,0,1
-0.5072589033884509,-0.3458369769424627,-0.4311659307342033,-0.4088375477243375,0,0,1,0
-1.030941861087648,-0.676926667261945,-0.30908168989677937,-0.9814093764552062,0,1,0,0
1.0225800517303905,-0.676926667261945,-0.6633653691896956,0.509025689172475,0,0,1,0
1.020044056777852,0.09561594348351381,0.4234237551277635,0.9490172725738039,0,0,0,1
-0.8122122964312039,2.302880545613396,1.751987552476199,-0.539960867281025,1,0,0,0
-0.086917740005197,-0.014747286622980312,-0.9410471718787379,0.13933077431125873,0,1,0,0
1.137333823332757,-0.676926667261945,0.4234237551277635,0.7934904463218442,0,1,0,0
-0.30754930087604526,-0.45620020704895675,-0.8883833817135746,-0.12910779933673752,0,0,1,0
-0.024785863668004088,2.302880545613396,1.4168543423342508,0.14042346864089783,1,0,0,0
-0.20103751286942867,0.42670563380299614,-0.12475842431870826,-0.41867179669108917,0,0,0,1
1.27491154950797,-0.5665634371554509,0.8854288233948769,1.2116281431303921,0,0,0,1
-1.0131898964198789,0.6474320940159843,-0.009855609412897533,-0.6379391255053275,0,0,0,1
0.7537645867613108,2.7443334660393726,2.6640286457910705,1.754332993517793,1,0,0,0
0.06777795209965068,-0.676926667261945,-1.0583437954284196,0.21764053460205843,0,0,1,0
-0.8559582093624927,-0.12511051672947443,1.9458860526297541,-0.4204929539071542,1,0,0,0
-0.5237428705799512,-0.45620020704895675,-0.9242905113716404,-0.3552955255720235,0,0,1,0
0.6776847381851565,-0.45620020704895675,0.6604108108709975,0.6634598210947957,0,1,0,0
-0.15982759489067838,3.296149616571843,1.931523200766528,0.3655185005465447,1,0,0,0
0.06460795840897754,-0.45620020704895675,-0.6370334741071139,-0.5279412296549952,0,0,1,0
0.372097346404269,-0.3458369769424627,-0.558037788859369,0.527965724219552,0,0,1,0
-1.2636193979830541,0.6474320940159843,0.9979378296568162,-1.047699499119976,0,0,0,1
0.43232722652705796,-0.676926667261945,-0.1798160231277426,0.28138103716433704,0,0,1,0
-0.4793629589105275,-0.5665634371554509,-0.6968786902038903,-0.16334555499876138,0,0,1,0
-0.418499080049604,0.42670563380299614,1.8453460895871694,0.3130691727238698,1,0,0,0
-0.9992419241809171,2.523607005826384,1.9195541575471726,-0.7952871089733525,1,0,0,0
-0.46351299045716193,-0.014747286622980312,-0.22529838736129254,-0.7238977461036005,0,1,0,0
0.4627591659575198,-0.3458369769424627,-1.1445209066077775,-0.24675455549454312,0,0,1,0
-0.6321566548009714,-0.3458369769424627,-0.7615115235884088,-1.1657104867209949,0,0,1,0
0.05636597481322752,0.316342403696502,0.5838089342671241,0.26972563098152036,0,0,0,1
0.17936173001134414,3.5168760767848313,2.4222539727600934,0.298499914995349,1,0,0,0
-1.3682291897752665,-0.3458369769424627,-0.08645748601677135,-1.431235208823287,0,1,0,0
-0.6765365664703948,0.42670563380299614,-0.09124510330451335,-0.5057231116190011,0,0,0,1
-0.4527350119088735,-0.3458369769424627,-1.2211227832116514,-0.6918453791008546,0,0,1,0
-1.0112879002054749,2.523607005826384,2.1661164478658907,-0.976310136250224,1,0,0,0
-1.3016593222711315,-0.676926667261945,-1.2402732523626196,-1.0772022460202306,0,0,1,0
-0.8718081778158582,-0.45620020704895675,-1.08228188186713,-1.082301486225213,0,0,1,0
1.7053966927013777,-0.676926667261945,0.4736937366490554,1.2815605802272922,0,1,0,0
-0.4571730030758159,-0.23547374683596853,-0.16784697990838718,-0.11818085604034699,0,1,0,0
0.23261762401465233,0.7577953241224785,-0.07927606008515833,0.17466122430292197,0,0,0,1
-0.2752153652311795,-0.5665634371554509,-0.38089594921291114,-0.20231831942255463,0,0,1,0
0.04431999878866963,-0.676926667261945,-1.039193326277451,0.2391301897516265,0,0,1,0
-0.9409140402725319,-0.5665634371554509,-0.9984985793316433,-0.523934683779652,0,0,1,0
-0.029223854834946456,-0.676926667261945,-0.8596576779871221,-0.5381397100649599,0,0,1,0
-0.6150386888713365,-0.5665634371554509,-0.19896649227871108,-0.853564139887436,0,1,0,0
0.09123590541063174,-0.5665634371554509,0.06435245854710528,-0.20268255086576784,0,1,0,0
-1.1824675595018226,-0.676926667261945,-0.771086758163893,-0.9963428656269401,0,0,1,0
0.5274270372472509,-0.3458369769424627,-0.7758743754516351,0.3713462036379532,0,0,1,0
-0.5928487330366248,0.09561594348351381,0.638866533076158,-0.26933690497375057,0,0,0,1
-0.9352080516293203,-0.45620020704895675,-0.4359535480219453,-0.9482643151228213,0,1,0,0
-0.08184575010011992,-0.676926667261945,0.3444280698800187,-0.7355531522864172,0,1,0,0
0.32010944987723,0.6474320940159843,1.5221819226645774,1.0768625091415744,1,0,0,0
0.6726127482800797,-0.12511051672947443,-0.0002803748374135199,0.9555734385516386,0,1,0,0
-1.1995855254314576,1.7510643950809255,2.400709694965254,-0.8331671790675067,1,0,0,0
-0.5345208491282396,-0.676926667261945,-1.3623574932000435,-0.5803905574776703,0,0,1,0
0.29348150287557584,-0.014747286622980312,0.02126390295742594,0.1834027789400343,0,1,0,0
3.2574256036549305,-0.5665634371554509,-0.9195028940838985,1.2739117199198184,0,0,1,0
-1.0937077361629757,-0.676926667261945,-0.6298520481755009,-0.8757822579234302,0,0,1,0
0.009450068191265412,-0.3458369769424627,-0.639427282750985,0.008935917640997349,0,0,1,0
0.18126372622574785,2.6339702359328783,2.54912583088526,0.9056737308314545,1,0,0,0
-1.2896133462465738,0.8681585542289726,2.2810192627717014,-0.9508139352253124,1,0,0,0
-0.11734967943565887,-0.45620020704895675,-1.17324661033423,-0.3563882199016626,0,0,1,0
0.557858976677713,-0.3458369769424627,-0.8692329125626064,0.7967685293107615,0,0,1,0
-0.6036267115849133,-0.5665634371554509,0.24149429819356294,-0.3319847132063901,0,1,0,0
0.5248910422947125,-0.676926667261945,0.5431141873213162,1.1762976931387292,0,0,0,1
-0.3956751254767574,-0.676926667261945,-0.9984985793316433,-0.47804152193481136,0,0,1,0
1.4866671280449333,-0.45620020704895675,-0.8692329125626064,0.8117020184824952,0,0,1,0
1.1779097425733729,0.6474320940159843,0.2941580883587263,1.0866967581083258,0,0,0,1
-0.013373886381580921,0.316342403696502,0.4736937366490554,0.39684240466286447,0,0,0,1
-0.6961905273525681,0.20597917359000792,-0.10082033787999779,-1.1912066877459064,0,0,0,1
0.611748869419156,-0.5665634371554509,-0.7591177149445378,0.3028706923139052,0,0,1,0
-0.8274282661464347,3.406512846678337,1.2397125026877927,-0.3425474250595677,1,0,0,0
-0.7367664465931838,-0.45620020704895675,-0.684909646984535,-0.5020807971868708,0,0,1,0
0.04495399752680435,-0.5665634371554509,0.4282113724155055,0.455847898463374,0,0,0,1
1.6438988151023195,-0.45620020704895675,-0.8979586162890588,0.37098197219473994,0,0,1,0
-1.3473072314168242,1.4199747047614433,2.087120762618146,-1.2604106619563802,1,0,0,0
-0.045707822026446486,2.6339702359328783,3.9255658011111163,0.9020314163993245,1,0,0,0
-0.7862183481676843,-0.5665634371554509,-0.6250644308877586,-0.8655837775134656,0,0,1,0
0.09123590541063174,-0.014747286622980312,-0.2875374121019399,0.34257191962412453,0,1,0,0
1.7047626939632428,1.4199747047614433,2.9010157015343045,2.5662048804396167,1,0,0,0
-0.3360792440921032,-0.23547374683596853,0.3420342612361472,-0.38844058690440825,0,1,0,0
-1.1514016213332263,3.8479657671043137,1.0458140025342375,-1.0076340403665438,1,0,0,0
-0.2758493639693142,0.42670563380299614,1.6394785462142587,0.6882275592332812,1,0,0,0
0.10201388395892018,-0.5665634371554509,-0.8189629310413142,0.24823597583195203,0,0,1,0
0.7601045741426571,-0.23547374683596853,-0.02182465263225298,0.009300149084210297,0,1,0,0
1.5969829084803575,1.7510643950809255,1.998549842794917,1.9528391300688894,1,0,0,0
-1.4240210787311134,-0.5665634371554509,-1.0511623694968064,-1.431235208823287,0,0,1,0
-0.2955033248514874,3.185786386465349,1.064964471685206,0.4693244618622557,1,0,0,0
-0.2840913475650642,-0.5665634371554509,-1.1588837584710039,-0.29592580032830096,0,0,1,0
-1.0911717412104371,-0.3458369769424627,0.5862027429109952,-0.8932653671976551,0,0,0,1
-0.9605680011547052,-0.3458369769424627,-0.814175313753572,-1.312131526892629,0,0,1,0
-1.2680573891499967,-0.45620020704895675,-0.5173430419135612,-1.0782949403498698,0,0,1,0
0.8716883520543508,-0.3458369769424627,-0.37371452328129773,0.49809874587608427,0,0,1,0
-0.41406108888266163,2.302880545613396,3.183485121511089,-0.11053199573287352,1,0,0,0
-0.09769571855348545,-0.23547374683596853,-0.05533797364644745,-0.2813565425997802,0,1,0,0
-0.14397762643731285,-0.23547374683596853,-0.596338727161306,-0.020931060702470368,0,1,0,0
0.6371088189445407,3.0754231563588545,-0.33301977633548985,1.6949632682740707,1,0,0,0
